02:24:05.384 [background-preinit] INFO  o.h.validator.internal.util.Version - HV000001: Hibernate Validator 8.0.1.Final
02:32:23.629 [http-nio-8088-exec-50] INFO  c.c.l.MyServletRequestListener - request url为：http://127.0.0.1:8088/v1/getLatestImage
02:32:23.633 [http-nio-8088-exec-50] INFO  c.c.c.Interceptor.MyInterceptor - ====拦截到了方法：getLatestImage，在该方法执行之前执行====
02:32:23.636 [http-nio-8088-exec-50] INFO  c.c.c.Interceptor.MyInterceptor - 执行完方法之后进执行(Controller方法调用之后)，但是此时还没进行视图渲染
02:32:23.636 [http-nio-8088-exec-50] INFO  c.c.c.Interceptor.MyInterceptor - 整个请求都处理完咯，DispatcherServlet也渲染了对应的视图咯，此时我可以做一些清理的工作了
02:32:23.636 [http-nio-8088-exec-50] INFO  c.c.l.MyServletRequestListener - request end
02:32:23.636 [http-nio-8088-exec-50] INFO  c.c.l.MyServletRequestListener - request域中保存的name值为：测试自定义事件监听器
02:32:23.637 [http-nio-8088-exec-51] INFO  c.c.l.MyServletRequestListener - session id为：null
02:32:23.637 [http-nio-8088-exec-51] INFO  c.c.l.MyServletRequestListener - request url为：http://127.0.0.1:8088/v1/getLatestImage
02:32:23.641 [http-nio-8088-exec-52] INFO  c.c.l.MyServletRequestListener - session id为：null
02:32:23.641 [http-nio-8088-exec-52] INFO  c.c.l.MyServletRequestListener - request url为：http://127.0.0.1:8088/v1/carousels/getAllCarousels
02:32:23.641 [http-nio-8088-exec-51] INFO  c.c.c.Interceptor.MyInterceptor - ====拦截到了方法：getLatestImage，在该方法执行之前执行====
02:32:23.644 [http-nio-8088-exec-51] INFO  c.c.c.Interceptor.MyInterceptor - 执行完方法之后进执行(Controller方法调用之后)，但是此时还没进行视图渲染
02:32:23.645 [http-nio-8088-exec-51] INFO  c.c.c.Interceptor.MyInterceptor - 整个请求都处理完咯，DispatcherServlet也渲染了对应的视图咯，此时我可以做一些清理的工作了
02:32:23.645 [http-nio-8088-exec-51] INFO  c.c.l.MyServletRequestListener - request end
02:32:23.645 [http-nio-8088-exec-51] INFO  c.c.l.MyServletRequestListener - request域中保存的name值为：测试自定义事件监听器
02:32:23.653 [http-nio-8088-exec-52] INFO  c.c.c.Interceptor.MyInterceptor - ====拦截到了方法：getAllCarousels，在该方法执行之前执行====
02:32:23.707 [http-nio-8088-exec-52] INFO  c.c.c.mobile.CarouselController - 获取所有轮播图信息: [Carousel(id=1, imageUrl=http://127.0.0.1:8088/v1/getLatestImage?fileName=88888888_20240701154410_1890x600-1.jpg, redirectUrl=https://example.com, isEnabled=true, createTime=2024-06-29 15:27:04, updateTime=2024-07-01 08:01:01, isDeleted=false)]
02:32:23.708 [http-nio-8088-exec-52] INFO  c.c.c.Interceptor.MyInterceptor - 执行完方法之后进执行(Controller方法调用之后)，但是此时还没进行视图渲染
02:32:23.708 [http-nio-8088-exec-52] INFO  c.c.c.Interceptor.MyInterceptor - 整个请求都处理完咯，DispatcherServlet也渲染了对应的视图咯，此时我可以做一些清理的工作了
02:32:23.708 [http-nio-8088-exec-52] INFO  c.c.l.MyServletRequestListener - request end
02:32:23.709 [http-nio-8088-exec-52] INFO  c.c.l.MyServletRequestListener - request域中保存的name值为：测试自定义事件监听器
02:32:23.726 [http-nio-8088-exec-53] INFO  c.c.l.MyServletRequestListener - session id为：null
02:32:23.726 [http-nio-8088-exec-53] INFO  c.c.l.MyServletRequestListener - request url为：http://127.0.0.1:8088/v1/getLatestImage
02:32:23.728 [http-nio-8088-exec-53] INFO  c.c.c.Interceptor.MyInterceptor - ====拦截到了方法：getLatestImage，在该方法执行之前执行====
02:32:23.732 [http-nio-8088-exec-53] INFO  c.c.c.Interceptor.MyInterceptor - 执行完方法之后进执行(Controller方法调用之后)，但是此时还没进行视图渲染
02:32:23.736 [http-nio-8088-exec-53] INFO  c.c.c.Interceptor.MyInterceptor - 整个请求都处理完咯，DispatcherServlet也渲染了对应的视图咯，此时我可以做一些清理的工作了
02:32:23.737 [http-nio-8088-exec-53] INFO  c.c.l.MyServletRequestListener - request end
02:32:23.738 [http-nio-8088-exec-53] INFO  c.c.l.MyServletRequestListener - request域中保存的name值为：测试自定义事件监听器
02:32:23.739 [http-nio-8088-exec-54] INFO  c.c.l.MyServletRequestListener - session id为：null
02:32:23.740 [http-nio-8088-exec-54] INFO  c.c.l.MyServletRequestListener - request url为：http://127.0.0.1:8088/v1/getLatestImage
02:32:23.742 [http-nio-8088-exec-54] INFO  c.c.c.Interceptor.MyInterceptor - ====拦截到了方法：getLatestImage，在该方法执行之前执行====
02:32:23.751 [http-nio-8088-exec-54] INFO  c.c.c.Interceptor.MyInterceptor - 执行完方法之后进执行(Controller方法调用之后)，但是此时还没进行视图渲染
02:32:23.752 [http-nio-8088-exec-54] INFO  c.c.c.Interceptor.MyInterceptor - 整个请求都处理完咯，DispatcherServlet也渲染了对应的视图咯，此时我可以做一些清理的工作了
02:32:23.752 [http-nio-8088-exec-54] INFO  c.c.l.MyServletRequestListener - request end
02:32:23.752 [http-nio-8088-exec-54] INFO  c.c.l.MyServletRequestListener - request域中保存的name值为：测试自定义事件监听器
02:32:24.289 [http-nio-8088-exec-55] INFO  c.c.l.MyServletRequestListener - session id为：null
02:32:24.290 [http-nio-8088-exec-55] INFO  c.c.l.MyServletRequestListener - request url为：http://127.0.0.1:8088/v1/getLatestImage
02:32:24.290 [http-nio-8088-exec-56] INFO  c.c.l.MyServletRequestListener - session id为：null
02:32:24.290 [http-nio-8088-exec-56] INFO  c.c.l.MyServletRequestListener - request url为：http://127.0.0.1:8088/v1/getLatestImage
02:32:24.295 [http-nio-8088-exec-55] INFO  c.c.c.Interceptor.MyInterceptor - ====拦截到了方法：getLatestImage，在该方法执行之前执行====
02:32:24.295 [http-nio-8088-exec-56] INFO  c.c.c.Interceptor.MyInterceptor - ====拦截到了方法：getLatestImage，在该方法执行之前执行====
02:32:24.297 [http-nio-8088-exec-55] INFO  c.c.c.Interceptor.MyInterceptor - 执行完方法之后进执行(Controller方法调用之后)，但是此时还没进行视图渲染
02:32:24.297 [http-nio-8088-exec-55] INFO  c.c.c.Interceptor.MyInterceptor - 整个请求都处理完咯，DispatcherServlet也渲染了对应的视图咯，此时我可以做一些清理的工作了
02:32:24.297 [http-nio-8088-exec-56] INFO  c.c.c.Interceptor.MyInterceptor - 执行完方法之后进执行(Controller方法调用之后)，但是此时还没进行视图渲染
02:32:24.297 [http-nio-8088-exec-56] INFO  c.c.c.Interceptor.MyInterceptor - 整个请求都处理完咯，DispatcherServlet也渲染了对应的视图咯，此时我可以做一些清理的工作了
02:32:24.297 [http-nio-8088-exec-55] INFO  c.c.l.MyServletRequestListener - request end
02:32:24.298 [http-nio-8088-exec-56] INFO  c.c.l.MyServletRequestListener - request end
02:32:24.298 [http-nio-8088-exec-56] INFO  c.c.l.MyServletRequestListener - request域中保存的name值为：测试自定义事件监听器
02:32:24.298 [http-nio-8088-exec-55] INFO  c.c.l.MyServletRequestListener - request域中保存的name值为：测试自定义事件监听器
02:32:24.299 [http-nio-8088-exec-55] INFO  c.c.l.MyServletRequestListener - session id为：null
02:32:24.299 [http-nio-8088-exec-55] INFO  c.c.l.MyServletRequestListener - request url为：http://127.0.0.1:8088/v1/productsCarousels/getProductsCarouselsById/1
02:32:24.299 [http-nio-8088-exec-58] INFO  c.c.l.MyServletRequestListener - session id为：null
02:32:24.299 [http-nio-8088-exec-58] INFO  c.c.l.MyServletRequestListener - request url为：http://127.0.0.1:8088/v1/carousels/getAllCarousels
02:32:24.305 [http-nio-8088-exec-58] INFO  c.c.c.Interceptor.MyInterceptor - ====拦截到了方法：getAllCarousels，在该方法执行之前执行====
02:32:24.348 [http-nio-8088-exec-55] INFO  c.c.c.Interceptor.MyInterceptor - ====拦截到了方法：getProductsCarouselsById，在该方法执行之前执行====
02:32:24.363 [http-nio-8088-exec-58] INFO  c.c.c.mobile.CarouselController - 获取所有轮播图信息: [Carousel(id=1, imageUrl=http://127.0.0.1:8088/v1/getLatestImage?fileName=88888888_20240701154410_1890x600-1.jpg, redirectUrl=https://example.com, isEnabled=true, createTime=2024-06-29 15:27:04, updateTime=2024-07-01 08:01:01, isDeleted=false)]
02:32:24.367 [http-nio-8088-exec-58] INFO  c.c.c.Interceptor.MyInterceptor - 执行完方法之后进执行(Controller方法调用之后)，但是此时还没进行视图渲染
02:32:24.368 [http-nio-8088-exec-58] INFO  c.c.c.Interceptor.MyInterceptor - 整个请求都处理完咯，DispatcherServlet也渲染了对应的视图咯，此时我可以做一些清理的工作了
02:32:24.369 [http-nio-8088-exec-58] INFO  c.c.l.MyServletRequestListener - request end
02:32:24.370 [http-nio-8088-exec-58] INFO  c.c.l.MyServletRequestListener - request域中保存的name值为：测试自定义事件监听器
02:32:24.381 [http-nio-8088-exec-59] INFO  c.c.l.MyServletRequestListener - session id为：null
02:32:24.382 [http-nio-8088-exec-59] INFO  c.c.l.MyServletRequestListener - request url为：http://127.0.0.1:8088/v1/getLatestImage
02:32:24.386 [http-nio-8088-exec-55] INFO  c.c.c.c.ProductsCarouselsController - 通过ID获取横向轮播图商品配置: ProductsCarousels(id=1, products=null, createTime=2024-07-21 14:14:49, updateTime=2024-07-21 14:14:49, isDeleted=false)
02:32:24.388 [http-nio-8088-exec-59] INFO  c.c.c.Interceptor.MyInterceptor - ====拦截到了方法：getLatestImage，在该方法执行之前执行====
02:32:24.389 [http-nio-8088-exec-55] INFO  c.c.c.Interceptor.MyInterceptor - 执行完方法之后进执行(Controller方法调用之后)，但是此时还没进行视图渲染
02:32:24.390 [http-nio-8088-exec-55] INFO  c.c.c.Interceptor.MyInterceptor - 整个请求都处理完咯，DispatcherServlet也渲染了对应的视图咯，此时我可以做一些清理的工作了
02:32:24.390 [http-nio-8088-exec-55] INFO  c.c.l.MyServletRequestListener - request end
02:32:24.390 [http-nio-8088-exec-55] INFO  c.c.l.MyServletRequestListener - request域中保存的name值为：测试自定义事件监听器
02:32:24.392 [http-nio-8088-exec-59] INFO  c.c.c.Interceptor.MyInterceptor - 执行完方法之后进执行(Controller方法调用之后)，但是此时还没进行视图渲染
02:32:24.395 [http-nio-8088-exec-59] INFO  c.c.c.Interceptor.MyInterceptor - 整个请求都处理完咯，DispatcherServlet也渲染了对应的视图咯，此时我可以做一些清理的工作了
02:32:24.395 [http-nio-8088-exec-59] INFO  c.c.l.MyServletRequestListener - request end
02:32:24.395 [http-nio-8088-exec-59] INFO  c.c.l.MyServletRequestListener - request域中保存的name值为：测试自定义事件监听器
02:32:24.400 [http-nio-8088-exec-60] INFO  c.c.l.MyServletRequestListener - session id为：null
02:32:24.401 [http-nio-8088-exec-60] INFO  c.c.l.MyServletRequestListener - request url为：http://127.0.0.1:8088/v1/getLatestImage
02:32:24.407 [http-nio-8088-exec-60] INFO  c.c.c.Interceptor.MyInterceptor - ====拦截到了方法：getLatestImage，在该方法执行之前执行====
02:32:24.410 [http-nio-8088-exec-60] INFO  c.c.c.Interceptor.MyInterceptor - 执行完方法之后进执行(Controller方法调用之后)，但是此时还没进行视图渲染
02:32:24.410 [http-nio-8088-exec-60] INFO  c.c.c.Interceptor.MyInterceptor - 整个请求都处理完咯，DispatcherServlet也渲染了对应的视图咯，此时我可以做一些清理的工作了
02:32:24.410 [http-nio-8088-exec-60] INFO  c.c.l.MyServletRequestListener - request end
02:32:24.411 [http-nio-8088-exec-60] INFO  c.c.l.MyServletRequestListener - request域中保存的name值为：测试自定义事件监听器
02:32:27.105 [org.springframework.jms.JmsListenerEndpointContainer#0-1] ERROR o.s.j.l.DefaultMessageListenerContainer - Could not refresh JMS Connection for destination 'activemq.queue' - retrying using FixedBackOff{interval=5000, currentAttempts=97, maxAttempts=unlimited}. Cause: Could not connect to broker URL: tcp://localhost:61616. Reason: java.net.ConnectException: Connection refused
02:32:32.109 [org.springframework.jms.JmsListenerEndpointContainer#0-1] ERROR o.s.j.l.DefaultMessageListenerContainer - Could not refresh JMS Connection for destination 'activemq.queue' - retrying using FixedBackOff{interval=5000, currentAttempts=98, maxAttempts=unlimited}. Cause: Could not connect to broker URL: tcp://localhost:61616. Reason: java.net.ConnectException: Connection refused
02:32:37.116 [org.springframework.jms.JmsListenerEndpointContainer#0-1] ERROR o.s.j.l.DefaultMessageListenerContainer - Could not refresh JMS Connection for destination 'activemq.queue' - retrying using FixedBackOff{interval=5000, currentAttempts=99, maxAttempts=unlimited}. Cause: Could not connect to broker URL: tcp://localhost:61616. Reason: java.net.ConnectException: Connection refused
02:32:42.123 [org.springframework.jms.JmsListenerEndpointContainer#0-1] ERROR o.s.j.l.DefaultMessageListenerContainer - Could not refresh JMS Connection for destination 'activemq.queue' - retrying using FixedBackOff{interval=5000, currentAttempts=100, maxAttempts=unlimited}. Cause: Could not connect to broker URL: tcp://localhost:61616. Reason: java.net.ConnectException: Connection refused
02:32:47.130 [org.springframework.jms.JmsListenerEndpointContainer#0-1] ERROR o.s.j.l.DefaultMessageListenerContainer - Could not refresh JMS Connection for destination 'activemq.queue' - retrying using FixedBackOff{interval=5000, currentAttempts=101, maxAttempts=unlimited}. Cause: Could not connect to broker URL: tcp://localhost:61616. Reason: java.net.ConnectException: Connection refused
02:32:52.133 [org.springframework.jms.JmsListenerEndpointContainer#0-1] ERROR o.s.j.l.DefaultMessageListenerContainer - Could not refresh JMS Connection for destination 'activemq.queue' - retrying using FixedBackOff{interval=5000, currentAttempts=102, maxAttempts=unlimited}. Cause: Could not connect to broker URL: tcp://localhost:61616. Reason: java.net.ConnectException: Connection refused
02:32:57.138 [org.springframework.jms.JmsListenerEndpointContainer#0-1] ERROR o.s.j.l.DefaultMessageListenerContainer - Could not refresh JMS Connection for destination 'activemq.queue' - retrying using FixedBackOff{interval=5000, currentAttempts=103, maxAttempts=unlimited}. Cause: Could not connect to broker URL: tcp://localhost:61616. Reason: java.net.ConnectException: Connection refused
02:32:59.281 [http-nio-8088-exec-61] INFO  c.c.l.MyServletRequestListener - session id为：null
02:32:59.286 [http-nio-8088-exec-61] INFO  c.c.l.MyServletRequestListener - request url为：http://127.0.0.1:8088/v1/getLatestImage
02:32:59.289 [http-nio-8088-exec-62] INFO  c.c.l.MyServletRequestListener - session id为：null
02:32:59.290 [http-nio-8088-exec-62] INFO  c.c.l.MyServletRequestListener - request url为：http://127.0.0.1:8088/v1/getLatestImage
02:32:59.293 [http-nio-8088-exec-61] INFO  c.c.c.Interceptor.MyInterceptor - ====拦截到了方法：getLatestImage，在该方法执行之前执行====
